WorkItemId,Title,LinkedWorkItemId,LinkedTitle,LinkedType
324988,Substitute: If only one part in the identified group has STD set to 'YES' and TW is empty.,251080,Substitute - Check for Migrated Substitute Parts,Test Case
324994,Substitute: If multiple parts in the identified group has STD set to 'YES' and TW is empty.,251080,Substitute - Check for Migrated Substitute Parts,Test Case
324999,Substitute: If all parts in the identified group have STD set to 'NO' and TW is empty.,251080,Substitute - Check for Migrated Substitute Parts,Test Case
325016,Substitute:  TW has a value that doesn't appear in any other occurrence where WW is set.,251080,Substitute - Check for Migrated Substitute Parts,Test Case
325025,"Substitute:  If STD and WW are set, and TW matches another part with a different WW value.",251080,Substitute - Check for Migrated Substitute Parts,Test Case
325041,"Substitute:  if STD and WW are empty, and TW matches another part where both STD and WW have values",251080,Substitute - Check for Migrated Substitute Parts,Test Case
243466,Validation of Mapping of Smaragd Classes into Platon Objects,240289,Validation of Mapping of Smaragd Classes into Platon Objects,Test Case
239771,Validate if Group of part should be migrated at the same time,243455,Validate if Group of part should are migrated at the same time,Test Case
251599,Validate if Group of part should are migrated at the same time,243455,Validate if Group of part should are migrated at the same time,Test Case
251660,Validate if Group of part should are migrated at the same time,243455,Validate if Group of part should are migrated at the same time,Test Case
324982,Validate Trafo Matrix for CAD 3D Item,320057,Validate Symmetry and mirror for CAD 3D Item,Test Case
201869,[UAT DM NX] Manage alternate parts,266433,NX- Manage alternate parts,Test Case
339812,Upper Product Structure Validation for BUS UPS,455167,Column Arrangement not Working in PLATON -->Preprod03,Bug
219995,22.03_BuSc (181869) - Release in Safira,288347,"Safira Release process: error message appears while submitting the workflow, however the data is released in safira DB & TB.F",Bug
201810,[UAT DM NX] Modeling: Structure of the Flexible Parts,266430,Flexible Parts - Validate Structure of the Flexible Parts,Test Case
244254,Validate Files in CDI 3D,244268,CDI 3D - Validate CDI 3D present in Primary Folder,Test Case
333180,Training Load -->Validate Files in CDI 3D,244268,CDI 3D - Validate CDI 3D present in Primary Folder,Test Case
244286,CDI 2D - Validate CDI 2D Data present in Secondary Folder,244283,CDI 2D - Validate CDI 2D Data present in Primary Folder,Test Case
254014,Mapping of FILES/Dataset from SMARAGD TO PLATON,244283,CDI 2D - Validate CDI 2D Data present in Primary Folder,Test Case
240909,Validate Cad Data present in Primary Folder,244254,Validate Files in CDI 3D,Test Case
244268,CDI 3D - Validate CDI 3D present in Primary Folder,244254,Validate Files in CDI 3D,Test Case
244269,CDI 3D - Validate CDI 3D  present in Secondary Folder,244254,Validate Files in CDI 3D,Test Case
254014,Mapping of FILES/Dataset from SMARAGD TO PLATON,244254,Validate Files in CDI 3D,Test Case
333180,Training Load -->Validate Files in CDI 3D,244254,Validate Files in CDI 3D,Test Case
239642,Validation of Group Mapping for Standard Parts,243448,Group ID - Validation of Group Mapping for Standard Parts,Test Case
251593,Validation of Group Mapping for Standard Parts,243448,Group ID - Validation of Group Mapping for Standard Parts,Test Case
251654,Validation of Group Mapping for Standard Parts,243448,Group ID - Validation of Group Mapping for Standard Parts,Test Case
332917,Training Load-->Validation of Group Mapping for Standard Parts,243448,Group ID - Validation of Group Mapping for Standard Parts,Test Case
140751,[E2E DM] Assembly: Versioning,243381,NX-Assembly-Versioning,Test Case
251557,NX-Assembly-Versioning,243381,NX-Assembly-Versioning,Test Case
251618,NX-Assembly-Versioning,243381,NX-Assembly-Versioning,Test Case
243438,Validation of Remark Attribute for Part/Assembly.,239378,Remark  - Validation of Remark Attribute for Part/Assembly.,Test Case
291703,30.20_Busc[195761] - Platon reports using Postman Tool,453314,PreProd 03 - Error while creating az directory from Interface APIs,Bug
204331,30.11_BuSc (185070)_Acceptance criteria 3 (03_Open 2D Drawing and Perform markups),439091,204331: 30.11_BuSc (185070)_Acceptance criteria 3 (03_Open 2D Drawing and Perform markups) Mark test case result,Bug
217130,22.02_step_290/22.04_BuSc (184181) -Validate Transfer of Drawings to ZGDOK,303011,22.02/B_ BuSc [255062] -Validate Transfer of Drawings to ZGDOK for military data,Test Case
217603,30.05_step_150_Business Scenario (185071) -Validate Transfer of primary content to ZGDOK,206949,30.05_step_150_Business Scenario (185071) -Validate Transfer of primary content to ZGDOK,Test Case
454378,Downstream - use cases - full list (template for overview),455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458654,Downstream - use cases - Plot2D,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458659,Downstream - use cases - BhKsend2,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458664,Downstream - use cases - PPT Zeichnungsrahmen,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458667,Downstream - use cases - TIFF Export,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458669,Downstream - use cases -BCS Verwendungsnachweis,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458673,Downstream - use cases - cax,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458684,Downstream - use cases - Proterm,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458687,Downstream - use cases -DABECO,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458689,Downstream - use cases -BatchInVT,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
458690,Downstream - use cases -PackAssistant,455824,Downstream - use cases - full list (template for overview) - Copy,Test Case
162193,BOM Validation for Standard Part Design,122376,WF | Release Standard Part,Feature
190328,US-172966: RM | Enable ECO Safira Workflow for Std Part Admin,122376,WF | Release Standard Part,Feature
190328,US-172966: RM | Enable ECO Safira Workflow for Std Part Admin,122376,WF | Release Standard Part,Feature
192825,Validate Safira Release workflow-Standard Part ,122376,WF | Release Standard Part,Feature
87041,Set in Engineering WorkFlow,108214,FnT | WF | ECO attribute List,Feature
93696,ECO Release Workflow-CTT,108214,FnT | WF | ECO attribute List,Feature
94109,ECO Release workflow - BUS,108214,FnT | WF | ECO attribute List,Feature
96685,ECO Release Workflow-TT,108214,FnT | WF | ECO attribute List,Feature
121349,ECO Release Workflow-DICV,108214,FnT | WF | ECO attribute List,Feature
159202,UI/UX Engineering Change Order,108214,FnT | WF | ECO attribute List,Feature
174217,ECO Release Workflow - MBS,108214,FnT | WF | ECO attribute List,Feature
160456,Validate ZGS- kZ Release (no Draw; lubricants etc) ,107959,DM | T1 | Object: Attributes depending on ECO relation (ECO-Part-Relation) + ZGS,Feature
161109,Validate ZGS-  kZ-Siehe (with reference),107959,DM | T1 | Object: Attributes depending on ECO relation (ECO-Part-Relation) + ZGS,Feature
179743,Validate ZGS-Standard (with Drawing and/or 3D) & UV Release (Incomplete),107959,DM | T1 | Object: Attributes depending on ECO relation (ECO-Part-Relation) + ZGS,Feature
186523,Validate ZGS-Standard (with Drawing and/or 3D) & UV Release (Incomplete) through changes tab,107959,DM | T1 | Object: Attributes depending on ECO relation (ECO-Part-Relation) + ZGS,Feature
192062,Validate ZGS- kZ-Siehe (with reference) through Changes tab,107959,DM | T1 | Object: Attributes depending on ECO relation (ECO-Part-Relation) + ZGS,Feature
179687,DMU Quick Release Workflow - TT,107954,WF | DMU Successor,Feature
188656,DMU Quick Release Workflow-TT Rejection,107954,WF | DMU Successor,Feature
193878,DMU Quick Release Workflow - CTT,107954,WF | DMU Successor,Feature
193879,DMU Quick Release Workflow - BUS,107954,WF | DMU Successor,Feature
193881,DMU Quick Release Workflow - TE,107954,WF | DMU Successor,Feature
193883,DMU Quick Release Workflow - MBS,107954,WF | DMU Successor,Feature
181026,User Story 177885: VR | ECO-007 | Project assignment is required,121721,WF Pre-Release | ECO Check,Feature
184745,US-122082: VR | ECO-005: Pre-Release Validation should validate ECO Stop Notice Indicator Settings,121721,WF Pre-Release | ECO Check,Feature
184764,US-176882: VR | MD-024 validate valid part number to be transferred to downstream process,121721,WF Pre-Release | ECO Check,Feature
189864,ECO Check-EC 007,121721,WF Pre-Release | ECO Check,Feature
190022,ECO Check EC-003,121721,WF Pre-Release | ECO Check,Feature
190859,ECO Check EC-004,121721,WF Pre-Release | ECO Check,Feature
201058,Adding Object revisions under solution item in ECO,121721,WF Pre-Release | ECO Check,Feature
247541,ECO Check ECO-009,121721,WF Pre-Release | ECO Check,Feature
249214,ECO Check EC-006,121721,WF Pre-Release | ECO Check,Feature
250155,ECO Check EC-002,121721,WF Pre-Release | ECO Check,Feature
243471,"Non-Migrated Catia Files are updated in ""Not Migrated Catia File/s"" attribute",240891,"Non-Migrated Catia Files are updated in ""Not Migrated Catia File/s"" attribute",Test Case
199394, [DM NX] Assembly: Perform Mass and Balance analysis for an assembly,243398,NX-Part-Check Physical Properties of Part ,Test Case
243458,NX-LPS-0008-PhysicalProperties-Mass,243398,NX-Part-Check Physical Properties of Part ,Test Case
251571,NX-Assembly-Perform Mass and Balance analysis for an assembly,243398,NX-Part-Check Physical Properties of Part ,Test Case
251632,NX-Assembly-Perform Mass and Balance analysis for an assembly,243398,NX-Part-Check Physical Properties of Part ,Test Case
251607,NX-Assembly Mirror Transformation between Part numbers,244300,NX-Assembly - Transformation between Part numbers,Test Case
251668,NX-Assembly Mirror Transformation between Part numbers,244300,NX-Assembly - Transformation between Part numbers,Test Case
451933,Milestones | Behavior of Linked Versions to Milestones in case of Revise/inheritance  of Part,452210,ECO allows multiple revisions of the same part to be attached,Bug
251612,"NX-PMI-PMIs in Assembly, SideCarJT",244323,NX-PMI-PMIs in Assembly,Test Case
251673,"NX-PMI-PMIs in Assembly, SideCarJT",244323,NX-PMI-PMIs in Assembly,Test Case
58531,Creation of parameterized Flexible Parts with the design item of the original part,49617,Creation of parameterized Flexible Parts with the design item of the original part,User Story
122768,Restrict Standard Parts to be created only by Standard Part Admin,110658,Restrict Standard Parts to be created only by Standard Part Admin,User Story
122768,Restrict Standard Parts to be created only by Standard Part Admin,110658,Restrict Standard Parts to be created only by Standard Part Admin,User Story
477703,Restrict Standard Parts to be created only by Standard Part Admin,110658,Restrict Standard Parts to be created only by Standard Part Admin,User Story
46910,Exploration: Drawing with reference views and alternate methods,39354,Exploration: Drawing with reference views and alternate methods,User Story
206068,05.64_BuSc (195358)- Export DMU data for non-Platon users by using Client Jar,438333,PLATON-DL for UpPS: top object BUS_PGY couldn't be found,Bug
255230,05.34_BuSc (185054) _Steps_10_To_40- Export DMU data for non-Platon users by using Client Jar,438333,PLATON-DL for UpPS: top object BUS_PGY couldn't be found,Bug
62054,46846: WF | Workflow for CAD start parts release,168301,WF | Expansion of the CAD Start Part Release Workflow + Objects,User Story
174094,168301: WF | Workflow for CAD start parts Obsolete,168301,WF | Expansion of the CAD Start Part Release Workflow + Objects,User Story
174171,168301: WF | Workflow for CAD start parts Demote to Engineering,168301,WF | Expansion of the CAD Start Part Release Workflow + Objects,User Story
174172,168301: WF | Workflow for CAD start parts Demote to Working,168301,WF | Expansion of the CAD Start Part Release Workflow + Objects,User Story
204223,[BuSc] 04.07_step_10_To_80 - Create Reference Configurator in BOM Line Product Structure,451239,Filter | Filter showing wrong available values,Bug
216699,"05.30.01_Step_30 to 80_BuSc (185146) Create a Workset, add additional Product Structures inside workset & Visualize in AW",451239,Filter | Filter showing wrong available values,Bug
221179,30.11_BuSc (185070)_Acceptance criteria 3 (04_Add/Replace object in Work set for Visualization),451239,Filter | Filter showing wrong available values,Bug
254961,05.29_Steps_70_To_80_BuSc [185049] - Configure and Filter Sub structures in Workset & Visualize in AW,451239,Filter | Filter showing wrong available values,Bug
311443,03.02_BuSc_6- Filter the pre-development Product by using Filter command,451239,Filter | Filter showing wrong available values,Bug
311748,06.02_BuSc (185153) - Create a Workset or Session for migrated Product / Arrangement Structure,451239,Filter | Filter showing wrong available values,Bug
315356,05.29_BuSc [185049]_Step 30 - Filter Product Structure in Platon,451239,Filter | Filter showing wrong available values,Bug
177574,Positioning (Absolute/Relative Transformation Matrix) values in the Platon and NX,107081,Viewer: Positioning,Feature
436777,Weight Mgt. | Part Level | Validate CoM Update After Geometry Transformation in Mass Rollup Report,436573,Weight Management,Test Suite
